state,year,quarter,level,name,type,count,amount
gujarat,2023,1,district,gandhinagar,TOTAL,19462874,28898357911.0
gujarat,2023,1,district,bharuch,TOTAL,17611455,23420620380.0
gujarat,2023,1,district,kachchh,TOTAL,15804575,26116703929.0
gujarat,2023,1,district,valsad,TOTAL,15422170,21497483690.0
gujarat,2023,1,district,mahesana,TOTAL,11768050,21693083051.0
gujarat,2023,1,district,rajkot,TOTAL,10331784,19918564828.0
gujarat,2023,1,pincode,394210,TOTAL,6021069,9260558233.0
gujarat,2023,1,pincode,396191,TOTAL,4649859,6732841230.0
gujarat,2023,1,pincode,395006,TOTAL,4627962,8978667923.0
gujarat,2023,1,pincode,395010,TOTAL,4539136,10175461762.0
gujarat,2023,1,pincode,385535,TOTAL,4040199,8209389680.0
gujarat,2023,1,pincode,394230,TOTAL,3787219,4030652214.0
gujarat,2023,1,pincode,380058,TOTAL,3670005,5077295953.0
gujarat,2023,1,pincode,382330,TOTAL,3380692,5978643257.0
gujarat,2023,1,pincode,382350,TOTAL,3377398,6886217540.0
gujarat,2023,1,pincode,382481,TOTAL,3307707,5189215479.0
gujarat,2023,2,district,ahmadabad,TOTAL,100889578,156288216607.0
gujarat,2023,2,district,surat,TOTAL,68998170,102075692702.0
gujarat,2023,2,district,vadodara,TOTAL,28126951,36036104419.0
gujarat,2023,2,district,banas kantha,TOTAL,23444277,42180609726.0
gujarat,2023,2,district,gandhinagar,TOTAL,22421756,31572312133.0
gujarat,2023,2,district,bharuch,TOTAL,20492081,25552850416.0
gujarat,2023,2,district,kachchh,TOTAL,18170694,27688475605.0
gujarat,2023,2,district,valsad,TOTAL,17817488,23874686294.0
gujarat,2023,2,district,mahesana,TOTAL,13635469,23684515815.0
gujarat,2023,2,district,rajkot,TOTAL,11886801,21473977466.0
gujarat,2023,2,pincode,394210,TOTAL,7013169,9925343391.0
gujarat,2023,2,pincode,395006,TOTAL,5340720,9355184361.0
gujarat,2023,2,pincode,396191,TOTAL,5336973,7366715762.0
gujarat,2023,2,pincode,395010,TOTAL,5197027,10460696350.0
gujarat,2023,2,pincode,385535,TOTAL,4671748,8883418214.0
gujarat,2023,2,pincode,394230,TOTAL,4510161,4349390203.0
gujarat,2023,2,pincode,380058,TOTAL,4307237,5659291139.0
gujarat,2023,2,pincode,382330,TOTAL,3916034,6614469588.0
gujarat,2023,2,pincode,382405,TOTAL,3816228,6183634339.0
gujarat,2023,2,pincode,382350,TOTAL,3812459,7369405409.0
gujarat,2023,3,district,ahmadabad,TOTAL,116119081,173450994467.0
gujarat,2023,3,district,surat,TOTAL,79742341,109145690441.0
gujarat,2023,3,district,vadodara,TOTAL,32705182,39197795542.0
gujarat,2023,3,district,banas kantha,TOTAL,27740530,49573677952.0
gujarat,2023,3,district,gandhinagar,TOTAL,26278985,35649946527.0
gujarat,2023,3,district,bharuch,TOTAL,23411273,27245590670.0
gujarat,2023,3,district,kachchh,TOTAL,21522506,30415694275.0
gujarat,2023,3,district,valsad,TOTAL,20283176,25031461480.0
gujarat,2023,3,district,mahesana,TOTAL,15541817,26723975165.0
gujarat,2023,3,district,rajkot,TOTAL,13691028,24000712020.0
gujarat,2023,3,pincode,394210,TOTAL,8051744,10548705641.0
gujarat,2023,3,pincode,396191,TOTAL,6165512,7949168628.0
gujarat,2023,3,pincode,395006,TOTAL,5922794,9737553078.0
gujarat,2023,3,pincode,395010,TOTAL,5824479,11018605190.0
gujarat,2023,3,pincode,385535,TOTAL,5477460,10473256441.0
gujarat,2023,3,pincode,394230,TOTAL,5409386,4766286693.0
gujarat,2023,3,pincode,380058,TOTAL,5067958,6441070099.0
gujarat,2023,3,pincode,382330,TOTAL,4545005,7449067172.0
gujarat,2023,3,pincode,382481,TOTAL,4509392,6618107630.0
gujarat,2023,3,pincode,385001,TOTAL,4505721,7821082270.0
gujarat,2023,4,district,ahmadabad,TOTAL,125267617,190761203190.0
gujarat,2023,4,district,surat,TOTAL,89306058,121540678231.0
gujarat,2023,4,district,vadodara,TOTAL,35268395,42648582739.0
gujarat,2023,4,district,banas kantha,TOTAL,32777092,56428699466.0
gujarat,2023,4,district,gandhinagar,TOTAL,28600724,39542236594.0
gujarat,2023,4,district,bharuch,TOTAL,26006725,30590024824.0
gujarat,2023,4,district,kachchh,TOTAL,24314313,34220033958.0
gujarat,2023,4,district,valsad,TOTAL,23727240,28875069638.0
gujarat,2023,4,district,mahesana,TOTAL,17716518,30965776190.0
gujarat,2023,4,district,rajkot,TOTAL,15005682,26723191144.0
gujarat,2023,4,pincode,394210,TOTAL,9486703,12352844218.0
gujarat,2023,4,pincode,396191,TOTAL,7154205,9078588060.0
gujarat,2023,4,pincode,394230,TOTAL,6566352,5610360796.0
gujarat,2023,4,pincode,395010,TOTAL,6360990,12353178372.0
gujarat,2023,4,pincode,385535,TOTAL,6318149,11753682392.0
gujarat,2023,4,pincode,395006,TOTAL,6039577,9988151763.0
gujarat,2023,4,pincode,380058,TOTAL,5434913,6867237254.0
gujarat,2023,4,pincode,385001,TOTAL,5050875,8885211161.0
gujarat,2023,4,pincode,382330,TOTAL,4917553,8163614158.0
gujarat,2023,4,pincode,392130,TOTAL,4859174,4257891264.0
gujarat,2024,1,district,ahmadabad,TOTAL,138618973,202027350496.0
gujarat,2024,1,district,surat,TOTAL,105034339,136364429380.0
gujarat,2024,1,district,banas kantha,TOTAL,40367961,67017735019.0
gujarat,2024,1,district,vadodara,TOTAL,38154382,44730428533.0
gujarat,2024,1,district,gandhinagar,TOTAL,31981660,42996191408.0
gujarat,2024,1,district,bharuch,TOTAL,29731992,33628152386.0
gujarat,2024,1,district,kachchh,TOTAL,28520642,38337066197.0
gujarat,2024,1,district,valsad,TOTAL,26915777,31771393972.0
gujarat,2024,1,district,mahesana,TOTAL,19982002,34099763013.0
gujarat,2024,1,district,rajkot,TOTAL,17046652,29191655098.0
gujarat,2024,1,pincode,394210,TOTAL,11041899,13837346973.0
gujarat,2024,1,pincode,394230,TOTAL,8132556,6588554482.0
gujarat,2024,1,pincode,396191,TOTAL,8124886,9921484656.0
gujarat,2024,1,pincode,385535,TOTAL,7872958,14023202327.0
gujarat,2024,1,pincode,395010,TOTAL,7396393,13937814198.0
gujarat,2024,1,pincode,395006,TOTAL,7246841,11280821857.0
gujarat,2024,1,pincode,392130,TOTAL,5922536,4939851354.0
gujarat,2024,1,pincode,385001,TOTAL,5899989,10236309247.0
gujarat,2024,1,pincode,380058,TOTAL,5894345,7359247875.0
gujarat,2024,1,pincode,382405,TOTAL,5600923,8069203636.0
gujarat,2024,2,district,ahmadabad,TOTAL,157085451,209800128254.0
gujarat,2024,2,district,surat,TOTAL,116817747,138377829482.0
gujarat,2024,2,district,banas kantha,TOTAL,47187704,71695240350.0
gujarat,2024,2,district,vadodara,TOTAL,42177608,46214118784.0
gujarat,2024,2,district,gandhinagar,TOTAL,36066761,45071516523.0
gujarat,2024,2,district,bharuch,TOTAL,33352178,34697652641.0
gujarat,2024,2,district,kachchh,TOTAL,33288260,40535534738.0
gujarat,2024,2,district,valsad,TOTAL,30477361,33612898778.0
gujarat,2024,2,district,mahesana,TOTAL,22895995,35987441959.0
gujarat,2024,2,district,rajkot,TOTAL,19838801,30859975152.0
gujarat,2024,2,pincode,394210,TOTAL,12273833,14056011797.0
gujarat,2024,2,pincode,396191,TOTAL,9115512,10330487883.0
gujarat,2024,2,pincode,385535,TOTAL,9080316,15021021996.0
gujarat,2024,2,pincode,394230,TOTAL,9038020,6615303661.0
gujarat,2024,2,pincode,395010,TOTAL,8208958,13719326764.0
gujarat,2024,2,pincode,395006,TOTAL,7959241,11244754798.0
gujarat,2024,2,pincode,392130,TOTAL,6829413,5268570707.0
gujarat,2024,2,pincode,385001,TOTAL,6780372,10800083601.0
gujarat,2024,2,pincode,380058,TOTAL,6713273,7724500206.0
gujarat,2024,2,pincode,382405,TOTAL,6413035,8395234811.0
gujarat,2024,3,district,ahmedabad,TOTAL,173598033,226309319538.0
gujarat,2024,3,district,surat,TOTAL,131338915,149408679144.0
gujarat,2024,3,district,banaskantha,TOTAL,49846225,75213400856.0
gujarat,2024,3,district,vadodara,TOTAL,45764067,48606072456.0
gujarat,2024,3,district,gandhinagar,TOTAL,40305705,49400488875.0
gujarat,2024,3,district,kachchh,TOTAL,37883930,43061801145.0
gujarat,2024,3,district,bharuch,TOTAL,36481569,36531930277.0
gujarat,2024,3,district,valsad,TOTAL,33155208,34776885282.0
gujarat,2024,3,district,mahesana,TOTAL,24924833,38776611681.0
gujarat,2024,3,district,rajkot,TOTAL,22375781,33430322107.0
gujarat,2024,3,pincode,394210,TOTAL,13651185,14954944467.0
gujarat,2024,3,pincode,394230,TOTAL,10588356,7531198332.0
gujarat,2024,3,pincode,385535,TOTAL,9152506,15020639644.0
gujarat,2024,3,pincode,395010,TOTAL,9109006,14847426787.0
gujarat,2024,3,pincode,395006,TOTAL,8594044,11810742069.0
gujarat,2024,3,pincode,392130,TOTAL,8446679,6293833934.0
gujarat,2024,3,pincode,396191,TOTAL,7972090,8292797276.0
gujarat,2024,3,pincode,385001,TOTAL,7590366,11960544381.0
gujarat,2024,3,pincode,396195,TOTAL,7395778,8203959283.0
gujarat,2024,3,pincode,382405,TOTAL,7127152,8910445268.0
gujarat,2024,4,district,ahmedabad,TOTAL,185220314,246066833488.0
gujarat,2024,4,district,surat,TOTAL,142200579,163867793231.0
gujarat,2024,4,district,banaskantha,TOTAL,55387961,86320299442.0
gujarat,2024,4,district,vadodara,TOTAL,50127445,53696544402.0
gujarat,2024,4,district,gandhinagar,TOTAL,43453209,54071233174.0
gujarat,2024,4,district,kachchh,TOTAL,41623911,48516542347.0
gujarat,2024,4,district,bharuch,TOTAL,39338070,40222070451.0
gujarat,2024,4,district,valsad,TOTAL,37119274,38976655683.0
gujarat,2024,4,district,mahesana,TOTAL,27610047,43655175627.0
gujarat,2024,4,district,rajkot,TOTAL,24338833,36861548184.0
gujarat,2024,4,pincode,394210,TOTAL,15170995,16891933762.0
gujarat,2024,4,pincode,394230,TOTAL,11611025,8271688583.0
gujarat,2024,4,pincode,385535,TOTAL,10031106,17183442622.0
gujarat,2024,4,pincode,395010,TOTAL,9628547,16283960279.0
gujarat,2024,4,pincode,396191,TOTAL,9031456,9329718281.0
gujarat,2024,4,pincode,392130,TOTAL,8901221,6705689308.0
gujarat,2024,4,pincode,395006,TOTAL,8632913,12140595622.0
gujarat,2024,4,pincode,385001,TOTAL,8189945,13204715275.0
gujarat,2024,4,pincode,396195,TOTAL,8046658,8877507924.0
gujarat,2024,4,pincode,382330,TOTAL,7440023,11058208569.0
haryana,2018,1,district,gurugram,TOTAL,1408070,2317083393.896097
haryana,2018,1,district,faridabad,TOTAL,521939,772738359.1903924
haryana,2018,1,district,hisar,TOTAL,240517,355732765.75367296
haryana,2018,1,district,rewari,TOTAL,199418,280095218.8487885
haryana,2018,1,district,panipat,TOTAL,183960,263054774.74491566
haryana,2018,1,district,sonipat,TOTAL,178766,279804665.74758285
haryana,2018,1,district,karnal,TOTAL,169313,247718779.0667546
haryana,2018,1,district,sirsa,TOTAL,164867,164313975.8712107
haryana,2018,1,district,bhiwani,TOTAL,125150,190361119.40027064
haryana,2018,1,district,rohtak,TOTAL,121728,215207976.23801103
haryana,2018,1,pincode,122006,TOTAL,328965,497159951.36888236
haryana,2018,1,pincode,122001,TOTAL,181309,316977079.5953678
haryana,2018,1,pincode,122051,TOTAL,125513,177386117.4944107
haryana,2018,1,pincode,121004,TOTAL,100740,138495399.9352557
haryana,2018,1,pincode,122002,TOTAL,99921,205984533.53854018
haryana,2018,1,pincode,121008,TOTAL,97586,150995888.95033914
haryana,2018,1,pincode,121003,TOTAL,96271,125957155.00619048
haryana,2018,1,pincode,122004,TOTAL,89526,113585852.93917108
haryana,2018,1,pincode,122016,TOTAL,85989,135881032.7456196
haryana,2018,1,pincode,121001,TOTAL,68083,117861713.17230153
haryana,2018,2,district,gurugram,TOTAL,1893511,3604758914.7352195
haryana,2018,2,district,faridabad,TOTAL,698865,1211325239.4669201
haryana,2018,2,district,hisar,TOTAL,320500,627894549.2713584
haryana,2018,2,district,panipat,TOTAL,265754,440169913.37038267
haryana,2018,2,district,rewari,TOTAL,263194,453157049.1288283
haryana,2018,2,district,sonipat,TOTAL,253130,475518495.4836759
haryana,2018,2,district,sirsa,TOTAL,234948,288080253.195745
haryana,2018,2,district,karnal,TOTAL,224254,430353501.61753666
haryana,2018,2,district,ambala,TOTAL,180500,352994750.8908926
haryana,2018,2,district,rohtak,TOTAL,179677,372787270.2835766
haryana,2018,2,pincode,122006,TOTAL,371438,691480831.8004122
haryana,2018,2,pincode,122001,TOTAL,262684,514731354.174217
haryana,2018,2,pincode,122051,TOTAL,160606,266390779.8519504
haryana,2018,2,pincode,122002,TOTAL,153438,339532002.2969342
haryana,2018,2,pincode,121004,TOTAL,136727,220212475.75836295
haryana,2018,2,pincode,121008,TOTAL,122917,224837881.84669778
haryana,2018,2,pincode,121003,TOTAL,122508,201500615.63492683
haryana,2018,2,pincode,122004,TOTAL,119955,185267179.18462908
haryana,2018,2,pincode,122016,TOTAL,117838,214560096.63941285
haryana,2018,2,pincode,124001,TOTAL,99005,226416189.28992113
haryana,2018,3,district,gurugram,TOTAL,2877059,5115393851.988528
haryana,2018,3,district,faridabad,TOTAL,1058983,1722572594.332482
haryana,2018,3,district,hisar,TOTAL,390428,961080725.8344724
haryana,2018,3,district,rewari,TOTAL,350599,643047741.7898456
haryana,2018,3,district,panipat,TOTAL,331409,660571357.2553346
haryana,2018,3,district,sonipat,TOTAL,315829,689899150.946893
haryana,2018,3,district,karnal,TOTAL,282956,594890203.9680781
haryana,2018,3,district,rohtak,TOTAL,242013,568546327.48272
haryana,2018,3,district,ambala,TOTAL,233248,522223540.2280037
haryana,2018,3,district,sirsa,TOTAL,222321,409263123.8749541
haryana,2018,3,pincode,122006,TOTAL,517657,857203811.0603806
haryana,2018,3,pincode,122001,TOTAL,411984,749061449.0431736
haryana,2018,3,pincode,122002,TOTAL,261912,483746044.5584421
haryana,2018,3,pincode,122051,TOTAL,220903,379695985.8156146
haryana,2018,3,pincode,121004,TOTAL,190648,317188533.3803125
haryana,2018,3,pincode,121003,TOTAL,185305,292496276.8923502
haryana,2018,3,pincode,122016,TOTAL,178090,298978870.02390015
haryana,2018,3,pincode,121008,TOTAL,167114,274820322.7130353
haryana,2018,3,pincode,121001,TOTAL,166380,269844404.78730685
haryana,2018,3,pincode,122004,TOTAL,161872,259589993.34955308
haryana,2018,4,district,gurugram,TOTAL,4651606,7834266744.800946
haryana,2018,4,district,faridabad,TOTAL,2271109,2832603200.576729
haryana,2018,4,district,rewari,TOTAL,535609,1038332553.8976262
haryana,2018,4,district,hisar,TOTAL,511206,1476103125.5799584
haryana,2018,4,district,sonipat,TOTAL,428989,1037340218.1738504
haryana,2018,4,district,panipat,TOTAL,427930,960831966.9902785
haryana,2018,4,district,palwal,TOTAL,383775,672481291.542182
haryana,2018,4,district,karnal,TOTAL,356327,883621789.490683
haryana,2018,4,district,jhajjar,TOTAL,319972,741571573.9301258
haryana,2018,4,district,ambala,TOTAL,313017,778868451.264339
haryana,2018,4,pincode,122001,TOTAL,694431,1148743178.0424545
haryana,2018,4,pincode,122006,TOTAL,668486,1394479164.459892
haryana,2018,4,pincode,121001,TOTAL,455463,480043693.7631273
haryana,2018,4,pincode,122002,TOTAL,452206,711326593.8976194
haryana,2018,4,pincode,121004,TOTAL,399918,549162202.9242527
haryana,2018,4,pincode,121003,TOTAL,386737,492239352.95115876
haryana,2018,4,pincode,122051,TOTAL,352201,584037252.0297179
haryana,2018,4,pincode,122016,TOTAL,312023,445338384.79740095
haryana,2018,4,pincode,121005,TOTAL,269715,294522346.8924086
haryana,2018,4,pincode,122004,TOTAL,267571,407569713.3937744
haryana,2019,1,district,gurugram,TOTAL,8723777,10558099866.889874
haryana,2019,1,district,faridabad,TOTAL,4020631,4128377201.4363856
haryana,2019,1,district,rewari,TOTAL,992599,1395914440.321243
haryana,2019,1,district,palwal,TOTAL,719323,1032542809.3600862
haryana,2019,1,district,hisar,TOTAL,703750,1656524675.5728457
haryana,2019,1,district,sonipat,TOTAL,699422,1419939621.3328834
haryana,2019,1,district,panipat,TOTAL,685081,1414874465.0357556
haryana,2019,1,district,karnal,TOTAL,589011,1295083691.156188
haryana,2019,1,district,rohtak,TOTAL,575222,1345411743.258372
haryana,2019,1,district,jhajjar,TOTAL,548076,1042049466.2823191
haryana,2019,1,pincode,122001,TOTAL,1279353,1610690538.7799742
haryana,2019,1,pincode,122006,TOTAL,880058,1428264665.9047258
haryana,2019,1,pincode,122051,TOTAL,817073,794561733.7437794
haryana,2019,1,pincode,122002,TOTAL,789141,1002099487.8837936
haryana,2019,1,pincode,121003,TOTAL,769266,741073594.0128617
haryana,2019,1,pincode,122016,TOTAL,744648,703042567.6273274
haryana,2019,1,pincode,121004,TOTAL,720302,831357876.5792357
haryana,2019,1,pincode,121001,TOTAL,708251,704068641.0203376
haryana,2019,1,pincode,122004,TOTAL,662645,612469489.2877004
haryana,2019,1,pincode,121005,TOTAL,553358,468262845.4221776
haryana,2019,2,district,gurugram,TOTAL,8386864,11575310786.46454
haryana,2019,2,district,faridabad,TOTAL,3523377,4505940224.123979
haryana,2019,2,district,rohtak,TOTAL,1096201,2813329870.614499
haryana,2019,2,district,panipat,TOTAL,1019615,2473242371.019817
haryana,2019,2,district,rewari,TOTAL,889511,1639474281.2498112
haryana,2019,2,district,sonipat,TOTAL,888795,2100408323.2797818
haryana,2019,2,district,karnal,TOTAL,814251,2062725761.781968
haryana,2019,2,district,hisar,TOTAL,761001,2054472611.492754
haryana,2019,2,district,palwal,TOTAL,741633,1293085677.97656
haryana,2019,2,district,jhajjar,TOTAL,569289,1308026488.612537
haryana,2019,2,pincode,122001,TOTAL,1302753,1838034558.5348384
haryana,2019,2,pincode,122006,TOTAL,940668,1554503850.6152406
haryana,2019,2,pincode,122002,TOTAL,911727,1139371158.5132747
haryana,2019,2,pincode,124001,TOTAL,877416,2246456121.5112395
haryana,2019,2,pincode,121004,TOTAL,698826,976470113.4041274
haryana,2019,2,pincode,121003,TOTAL,677850,828275878.5055162
haryana,2019,2,pincode,132103,TOTAL,670081,1712719369.7588072
haryana,2019,2,pincode,121001,TOTAL,667041,825738565.1967301
haryana,2019,2,pincode,122016,TOTAL,640667,724809910.8113816
haryana,2019,2,pincode,122051,TOTAL,564646,787573380.4633768
haryana,2019,3,district,gurugram,TOTAL,11843666,15022524504.76374
haryana,2019,3,district,faridabad,TOTAL,4701377,5869168552.228926
haryana,2019,3,district,rewari,TOTAL,1206241,2010833861.5122523
haryana,2019,3,district,rohtak,TOTAL,1158516,3225248552.778762
haryana,2019,3,district,panipat,TOTAL,1155825,2901827842.8905134
haryana,2019,3,district,sonipat,TOTAL,1066029,2495689739.736125
haryana,2019,3,district,palwal,TOTAL,1061268,1687988450.1171806
haryana,2019,3,district,hisar,TOTAL,1055411,2558826214.5634766
haryana,2019,3,district,karnal,TOTAL,991286,2467996778.7886715
haryana,2019,3,district,jhajjar,TOTAL,755297,1642655006.4215214
haryana,2019,3,pincode,122001,TOTAL,1877930,2432566276.474442
haryana,2019,3,pincode,122002,TOTAL,1399250,1573185482.5431833
haryana,2019,3,pincode,122006,TOTAL,1207075,1953673221.266467
haryana,2019,3,pincode,121004,TOTAL,977444,1275466113.3384454
haryana,2019,3,pincode,121003,TOTAL,938636,1113320557.3091245
haryana,2019,3,pincode,122016,TOTAL,885166,904423422.150563
haryana,2019,3,pincode,124001,TOTAL,865290,2531866859.4559975
haryana,2019,3,pincode,122003,TOTAL,863587,944248709.5547854
haryana,2019,3,pincode,121001,TOTAL,847780,1067565490.8536928
haryana,2019,3,pincode,122051,TOTAL,692403,925742530.7095766
haryana,2019,4,district,gurugram,TOTAL,14935865,19000424238.11497
haryana,2019,4,district,faridabad,TOTAL,5358174,7782346423.807224
haryana,2019,4,district,rewari,TOTAL,1538398,2831585559.7951837
haryana,2019,4,district,panipat,TOTAL,1437677,3870819294.7898273
haryana,2019,4,district,rohtak,TOTAL,1428337,4158625641.7923813
haryana,2019,4,district,sonipat,TOTAL,1368457,3347168252.768132
haryana,2019,4,district,hisar,TOTAL,1309901,3351369912.8069725
haryana,2019,4,district,karnal,TOTAL,1280457,3322975421.6792216
haryana,2019,4,district,palwal,TOTAL,1273274,2370503274.3677926
haryana,2019,4,district,jhajjar,TOTAL,965474,2147473030.3808532
haryana,2019,4,pincode,122001,TOTAL,2314018,3045015311.5663037
haryana,2019,4,pincode,122002,TOTAL,1769062,1943714721.813477
haryana,2019,4,pincode,122006,TOTAL,1424982,2468846799.4622493
haryana,2019,4,pincode,121004,TOTAL,1156537,1751147693.5036433
haryana,2019,4,pincode,122016,TOTAL,1146861,1144189943.3180332
haryana,2019,4,pincode,122003,TOTAL,1128922,1182540896.5590973
haryana,2019,4,pincode,121003,TOTAL,1104524,1472893260.2857537
haryana,2019,4,pincode,124001,TOTAL,1065817,3256517915.957159
haryana,2019,4,pincode,121001,TOTAL,945366,1410963051.5909138
haryana,2019,4,pincode,122051,TOTAL,916246,1174287255.9938185
haryana,2020,1,district,gurugram,TOTAL,16484737,21152356889.052498
haryana,2020,1,district,faridabad,TOTAL,5840117,8881105700.091959
haryana,2020,1,district,sonipat,TOTAL,2016893,5091258326.483329
haryana,2020,1,district,rohtak,TOTAL,1803076,5175066327.070365
haryana,2020,1,district,panipat,TOTAL,1781967,4661669007.4263115
haryana,2020,1,district,rewari,TOTAL,1747564,3142595798.4513865
haryana,2020,1,district,palwal,TOTAL,1613263,3109146806.57809
haryana,2020,1,district,karnal,TOTAL,1579733,4003478768.7248425
haryana,2020,1,district,hisar,TOTAL,1533724,3820470010.45599
haryana,2020,1,district,mewat,TOTAL,1241283,3154872672.0695767
haryana,2020,1,pincode,122001,TOTAL,2518796,3354781267.9480944
haryana,2020,1,pincode,122002,TOTAL,1915654,2090009620.3531978
haryana,2020,1,pincode,122006,TOTAL,1598872,2914095032.706275
haryana,2020,1,pincode,124001,TOTAL,1380556,4143138709.6008005
haryana,2020,1,pincode,121004,TOTAL,1349793,2101900964.468028
haryana,2020,1,pincode,122016,TOTAL,1268953,1255223100.2102506
haryana,2020,1,pincode,121003,TOTAL,1226004,1698759221.6396737
haryana,2020,1,pincode,122003,TOTAL,1219398,1314632822.859527
haryana,2020,1,pincode,131001,TOTAL,1108960,3223842730.7914
haryana,2020,1,pincode,132103,TOTAL,1090760,3197522433.722085
haryana,2020,2,district,gurugram,TOTAL,11284856,14426170120.903454
haryana,2020,2,district,faridabad,TOTAL,5775792,8177450074.37961
haryana,2020,2,district,palwal,TOTAL,2090627,3788124543.124005
haryana,2020,2,district,sonipat,TOTAL,2067865,5016220638.103822
haryana,2020,2,district,rohtak,TOTAL,2050920,5946541938.965281
haryana,2020,2,district,rewari,TOTAL,2022132,3582603328.500936
haryana,2020,2,district,panipat,TOTAL,2011582,5207544726.945988
haryana,2020,2,district,hisar,TOTAL,1644838,4146210408.44509
haryana,2020,2,district,karnal,TOTAL,1629574,4045109843.2026005
haryana,2020,2,district,mewat,TOTAL,1598705,3658746771.705061
haryana,2020,2,pincode,122001,TOTAL,1787578,2362256339.0022526
haryana,2020,2,pincode,124001,TOTAL,1535139,4695159344.118012
haryana,2020,2,pincode,121004,TOTAL,1431346,2078331203.7373283
haryana,2020,2,pincode,122006,TOTAL,1319926,2300931577.314651
haryana,2020,2,pincode,121003,TOTAL,1307232,1587793505.5677106
haryana,2020,2,pincode,132103,TOTAL,1224161,3645484786.66008
haryana,2020,2,pincode,121102,TOTAL,1063421,1815882007.778651
haryana,2020,2,pincode,122002,TOTAL,1052364,1060760817.6803432
haryana,2020,2,pincode,131001,TOTAL,1038150,2903593989.492062
haryana,2020,2,pincode,121001,TOTAL,910818,1395961307.3787785
haryana,2020,3,district,gurugram,TOTAL,18098421,23437360421.86216
haryana,2020,3,district,faridabad,TOTAL,8700173,13490214442.585878
haryana,2020,3,district,rewari,TOTAL,3041169,5346067429.247877
haryana,2020,3,district,sonipat,TOTAL,2922945,7024743099.006162
haryana,2020,3,district,palwal,TOTAL,2672871,4869775358.80177
haryana,2020,3,district,panipat,TOTAL,2334545,5809998640.786768
haryana,2020,3,district,hisar,TOTAL,2209518,5761605477.767698
haryana,2020,3,district,mewat,TOTAL,2107221,5099537212.926384
haryana,2020,3,district,karnal,TOTAL,1955755,4578348863.2612
haryana,2020,3,district,rohtak,TOTAL,1740356,4643691557.73987
haryana,2020,3,pincode,122001,TOTAL,2750040,3736046139.5409055
haryana,2020,3,pincode,121004,TOTAL,2053928,3228620246.4514713
haryana,2020,3,pincode,122006,TOTAL,1981736,3394885969.826559
haryana,2020,3,pincode,121003,TOTAL,1700050,2309907147.949795
haryana,2020,3,pincode,122051,TOTAL,1555592,1695575689.0567956
haryana,2020,3,pincode,122002,TOTAL,1489017,1612712258.6504383
haryana,2020,3,pincode,131001,TOTAL,1480219,3915627781.899307
haryana,2020,3,pincode,121102,TOTAL,1415060,2449818178.4902806
haryana,2020,3,pincode,121001,TOTAL,1384943,2303315107.9209466
haryana,2020,3,pincode,121002,TOTAL,1337518,2400460565.4784913
haryana,2020,4,district,gurugram,TOTAL,28192581,35629614077.0103
haryana,2020,4,district,faridabad,TOTAL,12149079,19603646063.147858
haryana,2020,4,district,rewari,TOTAL,4329508,8169865745.127572
haryana,2020,4,district,sonipat,TOTAL,3721622,9010603701.96087
haryana,2020,4,district,palwal,TOTAL,3692902,7333424919.06859
haryana,2020,4,district,hisar,TOTAL,3190398,8738948858.681065
haryana,2020,4,district,panipat,TOTAL,3059943,7874714735.936348
haryana,2020,4,district,mewat,TOTAL,2948645,7484819524.783331
haryana,2020,4,district,karnal,TOTAL,2527301,6152410695.701475
haryana,2020,4,district,jhajjar,TOTAL,2429140,5544973431.463554
haryana,2020,4,pincode,122001,TOTAL,4178803,5577129263.803511
haryana,2020,4,pincode,122006,TOTAL,2942150,4657968623.146901
haryana,2020,4,pincode,121004,TOTAL,2927164,4900191241.973782
haryana,2020,4,pincode,122002,TOTAL,2505152,2626648950.0504613
haryana,2020,4,pincode,121003,TOTAL,2423115,3461817063.8688326
haryana,2020,4,pincode,122051,TOTAL,2218449,2493078126.41251
haryana,2020,4,pincode,121001,TOTAL,1991396,3435441720.027669
haryana,2020,4,pincode,121102,TOTAL,1973371,3709174657.0512877
haryana,2020,4,pincode,122004,TOTAL,1817807,2080395784.3369126
haryana,2020,4,pincode,121002,TOTAL,1658861,2966290678.7202406
haryana,2021,1,district,gurugram,TOTAL,31719830,39350276708.73313
haryana,2021,1,district,faridabad,TOTAL,12970900,21241648453.917847
haryana,2021,1,district,rewari,TOTAL,4385531,8303713646.79833
haryana,2021,1,district,sonipat,TOTAL,4353956,9992974986.499811
haryana,2021,1,district,palwal,TOTAL,3641453,7214450169.004797
haryana,2021,1,district,hisar,TOTAL,3294765,8859730937.006823
haryana,2021,1,district,panipat,TOTAL,3288095,7866864997.406405
haryana,2021,1,district,mewat,TOTAL,3236320,8671355565.335659
haryana,2021,1,district,karnal,TOTAL,2822406,6379825746.570849
haryana,2021,1,district,rohtak,TOTAL,2708295,6792159646.748035
haryana,2021,1,pincode,122001,TOTAL,4506450,5997258111.473646
haryana,2021,1,pincode,122006,TOTAL,4132251,6151670724.079081
haryana,2021,1,pincode,121004,TOTAL,3059147,5144005309.059652
haryana,2021,1,pincode,122002,TOTAL,2906323,3010145443.6006365
haryana,2021,1,pincode,121003,TOTAL,2477817,3588296954.9753823
haryana,2021,1,pincode,131001,TOTAL,2348900,5452061577.840082
haryana,2021,1,pincode,122051,TOTAL,2288699,2478450893.984387
haryana,2021,1,pincode,121002,TOTAL,2134162,3877830476.041177
